범죄대분류,범죄중분류,시도,세부지역,지역원본,발생건수
강력범죄,살인기수,경기도,안성,경기 안성,2
강력범죄,살인미수등,경기도,안성,경기 안성,3
강력범죄,강도,경기도,안성,경기 안성,6
강력범죄,강간,경기도,안성,경기 안성,24
강력범죄,유사강간,경기도,안성,경기 안성,1
강력범죄,강제추행,경기도,안성,경기 안성,62
강력범죄,기타강간강제추행등,경기도,안성,경기 안성,2
강력범죄,방화,경기도,안성,경기 안성,5
절도범죄,절도범죄,경기도,안성,경기 안성,629
폭력범죄,상해,경기도,안성,경기 안성,150
폭력범죄,폭행,경기도,안성,경기 안성,587
폭력범죄,체포감금,경기도,안성,경기 안성,2
폭력범죄,협박,경기도,안성,경기 안성,88
폭력범죄,약취유인,경기도,안성,경기 안성,1
폭력범죄,폭력행위등,경기도,안성,경기 안성,21
폭력범죄,공갈,경기도,안성,경기 안성,20
폭력범죄,손괴,경기도,안성,경기 안성,288
지능범죄,직무유기,경기도,안성,경기 안성,2
지능범죄,직권남용,경기도,안성,경기 안성,7
지능범죄,증수뢰,경기도,안성,경기 안성,0
지능범죄,통화,경기도,안성,경기 안성,1
지능범죄,문서인장,경기도,안성,경기 안성,46
지능범죄,유가증권인지,경기도,안성,경기 안성,0
지능범죄,사기,경기도,안성,경기 안성,1002
지능범죄,횡령,경기도,안성,경기 안성,225
지능범죄,배임,경기도,안성,경기 안성,10
풍속범죄,성풍속범죄,경기도,안성,경기 안성,73
풍속범죄,도박범죄,경기도,안성,경기 안성,23
특별경제범죄,특별경제범죄,경기도,안성,경기 안성,148
마약범죄,마약범죄,경기도,안성,경기 안성,42
보건범죄,보건범죄,경기도,안성,경기 안성,92
환경범죄,환경범죄,경기도,안성,경기 안성,4
교통범죄,교통범죄,경기도,안성,경기 안성,1364
노동범죄,노동범죄,경기도,안성,경기 안성,2
안보범죄,안보범죄,경기도,안성,경기 안성,1
선거범죄,선거범죄,경기도,안성,경기 안성,26
병역범죄,병역범죄,경기도,안성,경기 안성,28
기타범죄,기타범죄,경기도,안성,경기 안성,920
강력범죄,살인기수,경기도,안양,경기 안양,1
강력범죄,살인미수등,경기도,안양,경기 안양,4
강력범죄,강도,경기도,안양,경기 안양,3
강력범죄,강간,경기도,안양,경기 안양,35
강력범죄,유사강간,경기도,안양,경기 안양,7
강력범죄,강제추행,경기도,안양,경기 안양,148
강력범죄,기타강간강제추행등,경기도,안양,경기 안양,4
강력범죄,방화,경기도,안양,경기 안양,12
절도범죄,절도범죄,경기도,안양,경기 안양,1593
폭력범죄,상해,경기도,안양,경기 안양,216
폭력범죄,폭행,경기도,안양,경기 안양,1180
폭력범죄,체포감금,경기도,안양,경기 안양,12
폭력범죄,협박,경기도,안양,경기 안양,227
폭력범죄,약취유인,경기도,안양,경기 안양,4
폭력범죄,폭력행위등,경기도,안양,경기 안양,58
폭력범죄,공갈,경기도,안양,경기 안양,30
폭력범죄,손괴,경기도,안양,경기 안양,550
지능범죄,직무유기,경기도,안양,경기 안양,16
지능범죄,직권남용,경기도,안양,경기 안양,28
지능범죄,증수뢰,경기도,안양,경기 안양,0
지능범죄,통화,경기도,안양,경기 안양,2
지능범죄,문서인장,경기도,안양,경기 안양,73
지능범죄,유가증권인지,경기도,안양,경기 안양,0
지능범죄,사기,경기도,안양,경기 안양,2320
지능범죄,횡령,경기도,안양,경기 안양,674
지능범죄,배임,경기도,안양,경기 안양,33
풍속범죄,성풍속범죄,경기도,안양,경기 안양,205
풍속범죄,도박범죄,경기도,안양,경기 안양,64
특별경제범죄,특별경제범죄,경기도,안양,경기 안양,552
마약범죄,마약범죄,경기도,안양,경기 안양,64
보건범죄,보건범죄,경기도,안양,경기 안양,158
환경범죄,환경범죄,경기도,안양,경기 안양,2
교통범죄,교통범죄,경기도,안양,경기 안양,2072
노동범죄,노동범죄,경기도,안양,경기 안양,0
안보범죄,안보범죄,경기도,안양,경기 안양,0
선거범죄,선거범죄,경기도,안양,경기 안양,30
병역범죄,병역범죄,경기도,안양,경기 안양,66
기타범죄,기타범죄,경기도,안양,경기 안양,1763
강력범죄,살인기수,경기도,양주,경기 양주,1
강력범죄,살인미수등,경기도,양주,경기 양주,0
강력범죄,강도,경기도,양주,경기 양주,4
강력범죄,강간,경기도,양주,경기 양주,20
강력범죄,유사강간,경기도,양주,경기 양주,3
강력범죄,강제추행,경기도,양주,경기 양주,50
강력범죄,기타강간강제추행등,경기도,양주,경기 양주,1
강력범죄,방화,경기도,양주,경기 양주,4
절도범죄,절도범죄,경기도,양주,경기 양주,423
폭력범죄,상해,경기도,양주,경기 양주,83
폭력범죄,폭행,경기도,양주,경기 양주,550
폭력범죄,체포감금,경기도,양주,경기 양주,3
폭력범죄,협박,경기도,양주,경기 양주,83
폭력범죄,약취유인,경기도,양주,경기 양주,0
폭력범죄,폭력행위등,경기도,양주,경기 양주,22
폭력범죄,공갈,경기도,양주,경기 양주,20
폭력범죄,손괴,경기도,양주,경기 양주,208
지능범죄,직무유기,경기도,양주,경기 양주,3
지능범죄,직권남용,경기도,양주,경기 양주,4
지능범죄,증수뢰,경기도,양주,경기 양주,1
지능범죄,통화,경기도,양주,경기 양주,2
지능범죄,문서인장,경기도,양주,경기 양주,34
지능범죄,유가증권인지,경기도,양주,경기 양주,0
지능범죄,사기,경기도,양주,경기 양주,1245
지능범죄,횡령,경기도,양주,경기 양주,203
지능범죄,배임,경기도,양주,경기 양주,13
풍속범죄,성풍속범죄,경기도,양주,경기 양주,61
풍속범죄,도박범죄,경기도,양주,경기 양주,17
특별경제범죄,특별경제범죄,경기도,양주,경기 양주,168
마약범죄,마약범죄,경기도,양주,경기 양주,35
보건범죄,보건범죄,경기도,양주,경기 양주,72
환경범죄,환경범죄,경기도,양주,경기 양주,66
교통범죄,교통범죄,경기도,양주,경기 양주,1212
노동범죄,노동범죄,경기도,양주,경기 양주,1
안보범죄,안보범죄,경기도,양주,경기 양주,1
선거범죄,선거범죄,경기도,양주,경기 양주,14
병역범죄,병역범죄,경기도,양주,경기 양주,42
기타범죄,기타범죄,경기도,양주,경기 양주,1086
강력범죄,살인기수,경기도,여주,경기 여주,1
강력범죄,살인미수등,경기도,여주,경기 여주,2
강력범죄,강도,경기도,여주,경기 여주,1
강력범죄,강간,경기도,여주,경기 여주,10
강력범죄,유사강간,경기도,여주,경기 여주,2
강력범죄,강제추행,경기도,여주,경기 여주,31
강력범죄,기타강간강제추행등,경기도,여주,경기 여주,1
강력범죄,방화,경기도,여주,경기 여주,5
절도범죄,절도범죄,경기도,여주,경기 여주,308
폭력범죄,상해,경기도,여주,경기 여주,72
폭력범죄,폭행,경기도,여주,경기 여주,245
폭력범죄,체포감금,경기도,여주,경기 여주,2
폭력범죄,협박,경기도,여주,경기 여주,69
폭력범죄,약취유인,경기도,여주,경기 여주,1
폭력범죄,폭력행위등,경기도,여주,경기 여주,8
폭력범죄,공갈,경기도,여주,경기 여주,25
폭력범죄,손괴,경기도,여주,경기 여주,132
지능범죄,직무유기,경기도,여주,경기 여주,4
지능범죄,직권남용,경기도,여주,경기 여주,4
지능범죄,증수뢰,경기도,여주,경기 여주,1
지능범죄,통화,경기도,여주,경기 여주,0
지능범죄,문서인장,경기도,여주,경기 여주,26
지능범죄,유가증권인지,경기도,여주,경기 여주,0
지능범죄,사기,경기도,여주,경기 여주,739
지능범죄,횡령,경기도,여주,경기 여주,89
지능범죄,배임,경기도,여주,경기 여주,6
풍속범죄,성풍속범죄,경기도,여주,경기 여주,31
풍속범죄,도박범죄,경기도,여주,경기 여주,5
특별경제범죄,특별경제범죄,경기도,여주,경기 여주,65
마약범죄,마약범죄,경기도,여주,경기 여주,36
보건범죄,보건범죄,경기도,여주,경기 여주,17
환경범죄,환경범죄,경기도,여주,경기 여주,13
교통범죄,교통범죄,경기도,여주,경기 여주,795
노동범죄,노동범죄,경기도,여주,경기 여주,0
안보범죄,안보범죄,경기도,여주,경기 여주,0
선거범죄,선거범죄,경기도,여주,경기 여주,4
병역범죄,병역범죄,경기도,여주,경기 여주,9
기타범죄,기타범죄,경기도,여주,경기 여주,543
강력범죄,살인기수,경기도,오산,경기 오산,2
강력범죄,살인미수등,경기도,오산,경기 오산,1
강력범죄,강도,경기도,오산,경기 오산,1
강력범죄,강간,경기도,오산,경기 오산,35
강력범죄,유사강간,경기도,오산,경기 오산,3
강력범죄,강제추행,경기도,오산,경기 오산,69
강력범죄,기타강간강제추행등,경기도,오산,경기 오산,2
강력범죄,방화,경기도,오산,경기 오산,4
절도범죄,절도범죄,경기도,오산,경기 오산,875
폭력범죄,상해,경기도,오산,경기 오산,138
폭력범죄,폭행,경기도,오산,경기 오산,633
폭력범죄,체포감금,경기도,오산,경기 오산,3
폭력범죄,협박,경기도,오산,경기 오산,101
폭력범죄,약취유인,경기도,오산,경기 오산,1
폭력범죄,폭력행위등,경기도,오산,경기 오산,22
폭력범죄,공갈,경기도,오산,경기 오산,62
폭력범죄,손괴,경기도,오산,경기 오산,326
지능범죄,직무유기,경기도,오산,경기 오산,6
지능범죄,직권남용,경기도,오산,경기 오산,7
지능범죄,증수뢰,경기도,오산,경기 오산,0
지능범죄,통화,경기도,오산,경기 오산,0
지능범죄,문서인장,경기도,오산,경기 오산,49
지능범죄,유가증권인지,경기도,오산,경기 오산,0
지능범죄,사기,경기도,오산,경기 오산,1377
지능범죄,횡령,경기도,오산,경기 오산,264
지능범죄,배임,경기도,오산,경기 오산,9
풍속범죄,성풍속범죄,경기도,오산,경기 오산,124
풍속범죄,도박범죄,경기도,오산,경기 오산,12
특별경제범죄,특별경제범죄,경기도,오산,경기 오산,193
마약범죄,마약범죄,경기도,오산,경기 오산,31
보건범죄,보건범죄,경기도,오산,경기 오산,59
환경범죄,환경범죄,경기도,오산,경기 오산,14
교통범죄,교통범죄,경기도,오산,경기 오산,1149
노동범죄,노동범죄,경기도,오산,경기 오산,3
안보범죄,안보범죄,경기도,오산,경기 오산,0
선거범죄,선거범죄,경기도,오산,경기 오산,7
병역범죄,병역범죄,경기도,오산,경기 오산,20
기타범죄,기타범죄,경기도,오산,경기 오산,1005
강력범죄,살인기수,경기도,용인,경기 용인,4
강력범죄,살인미수등,경기도,용인,경기 용인,9
강력범죄,강도,경기도,용인,경기 용인,1
강력범죄,강간,경기도,용인,경기 용인,64
강력범죄,유사강간,경기도,용인,경기 용인,15
강력범죄,강제추행,경기도,용인,경기 용인,185
강력범죄,기타강간강제추행등,경기도,용인,경기 용인,2
강력범죄,방화,경기도,용인,경기 용인,17
절도범죄,절도범죄,경기도,용인,경기 용인,2724
폭력범죄,상해,경기도,용인,경기 용인,220
폭력범죄,폭행,경기도,용인,경기 용인,1916
폭력범죄,체포감금,경기도,용인,경기 용인,13
폭력범죄,협박,경기도,용인,경기 용인,319
폭력범죄,약취유인,경기도,용인,경기 용인,8
폭력범죄,폭력행위등,경기도,용인,경기 용인,69
폭력범죄,공갈,경기도,용인,경기 용인,142
폭력범죄,손괴,경기도,용인,경기 용인,791
지능범죄,직무유기,경기도,용인,경기 용인,15
지능범죄,직권남용,경기도,용인,경기 용인,18
지능범죄,증수뢰,경기도,용인,경기 용인,7
지능범죄,통화,경기도,용인,경기 용인,3
지능범죄,문서인장,경기도,용인,경기 용인,169
지능범죄,유가증권인지,경기도,용인,경기 용인,0
지능범죄,사기,경기도,용인,경기 용인,3973
지능범죄,횡령,경기도,용인,경기 용인,775
지능범죄,배임,경기도,용인,경기 용인,70
풍속범죄,성풍속범죄,경기도,용인,경기 용인,344
풍속범죄,도박범죄,경기도,용인,경기 용인,36
특별경제범죄,특별경제범죄,경기도,용인,경기 용인,594
마약범죄,마약범죄,경기도,용인,경기 용인,106
보건범죄,보건범죄,경기도,용인,경기 용인,136
환경범죄,환경범죄,경기도,용인,경기 용인,111
교통범죄,교통범죄,경기도,용인,경기 용인,3981
노동범죄,노동범죄,경기도,용인,경기 용인,3
안보범죄,안보범죄,경기도,용인,경기 용인,4
선거범죄,선거범죄,경기도,용인,경기 용인,29
병역범죄,병역범죄,경기도,용인,경기 용인,106
기타범죄,기타범죄,경기도,용인,경기 용인,4180
강력범죄,살인기수,경기도,의왕,경기 의왕,2
강력범죄,살인미수등,경기도,의왕,경기 의왕,0
강력범죄,강도,경기도,의왕,경기 의왕,2
강력범죄,강간,경기도,의왕,경기 의왕,7
강력범죄,유사강간,경기도,의왕,경기 의왕,0
강력범죄,강제추행,경기도,의왕,경기 의왕,16
강력범죄,기타강간강제추행등,경기도,의왕,경기 의왕,1
강력범죄,방화,경기도,의왕,경기 의왕,1
절도범죄,절도범죄,경기도,의왕,경기 의왕,219
폭력범죄,상해,경기도,의왕,경기 의왕,43
폭력범죄,폭행,경기도,의왕,경기 의왕,179
폭력범죄,체포감금,경기도,의왕,경기 의왕,4
폭력범죄,협박,경기도,의왕,경기 의왕,44
폭력범죄,약취유인,경기도,의왕,경기 의왕,0
폭력범죄,폭력행위등,경기도,의왕,경기 의왕,4
폭력범죄,공갈,경기도,의왕,경기 의왕,17
폭력범죄,손괴,경기도,의왕,경기 의왕,49
지능범죄,직무유기,경기도,의왕,경기 의왕,19
지능범죄,직권남용,경기도,의왕,경기 의왕,18
지능범죄,증수뢰,경기도,의왕,경기 의왕,0
지능범죄,통화,경기도,의왕,경기 의왕,0
지능범죄,문서인장,경기도,의왕,경기 의왕,17
지능범죄,유가증권인지,경기도,의왕,경기 의왕,0
지능범죄,사기,경기도,의왕,경기 의왕,580
지능범죄,횡령,경기도,의왕,경기 의왕,69
지능범죄,배임,경기도,의왕,경기 의왕,7
풍속범죄,성풍속범죄,경기도,의왕,경기 의왕,56
풍속범죄,도박범죄,경기도,의왕,경기 의왕,7
특별경제범죄,특별경제범죄,경기도,의왕,경기 의왕,57
마약범죄,마약범죄,경기도,의왕,경기 의왕,21
보건범죄,보건범죄,경기도,의왕,경기 의왕,11
환경범죄,환경범죄,경기도,의왕,경기 의왕,1
교통범죄,교통범죄,경기도,의왕,경기 의왕,623
노동범죄,노동범죄,경기도,의왕,경기 의왕,0
안보범죄,안보범죄,경기도,의왕,경기 의왕,0
선거범죄,선거범죄,경기도,의왕,경기 의왕,8
병역범죄,병역범죄,경기도,의왕,경기 의왕,10
기타범죄,기타범죄,경기도,의왕,경기 의왕,395
강력범죄,살인기수,경기도,의정부,경기 의정부,1
강력범죄,살인미수등,경기도,의정부,경기 의정부,5
강력범죄,강도,경기도,의정부,경기 의정부,4
강력범죄,강간,경기도,의정부,경기 의정부,73
강력범죄,유사강간,경기도,의정부,경기 의정부,6
강력범죄,강제추행,경기도,의정부,경기 의정부,154
강력범죄,기타강간강제추행등,경기도,의정부,경기 의정부,0
강력범죄,방화,경기도,의정부,경기 의정부,6
절도범죄,절도범죄,경기도,의정부,경기 의정부,1234
폭력범죄,상해,경기도,의정부,경기 의정부,168
폭력범죄,폭행,경기도,의정부,경기 의정부,1367
폭력범죄,체포감금,경기도,의정부,경기 의정부,20
폭력범죄,협박,경기도,의정부,경기 의정부,219
폭력범죄,약취유인,경기도,의정부,경기 의정부,2
폭력범죄,폭력행위등,경기도,의정부,경기 의정부,65
폭력범죄,공갈,경기도,의정부,경기 의정부,106
폭력범죄,손괴,경기도,의정부,경기 의정부,587
지능범죄,직무유기,경기도,의정부,경기 의정부,11
지능범죄,직권남용,경기도,의정부,경기 의정부,15
지능범죄,증수뢰,경기도,의정부,경기 의정부,23
지능범죄,통화,경기도,의정부,경기 의정부,5
지능범죄,문서인장,경기도,의정부,경기 의정부,77
지능범죄,유가증권인지,경기도,의정부,경기 의정부,1
지능범죄,사기,경기도,의정부,경기 의정부,3155
지능범죄,횡령,경기도,의정부,경기 의정부,725
지능범죄,배임,경기도,의정부,경기 의정부,22
풍속범죄,성풍속범죄,경기도,의정부,경기 의정부,216
풍속범죄,도박범죄,경기도,의정부,경기 의정부,41
특별경제범죄,특별경제범죄,경기도,의정부,경기 의정부,449
마약범죄,마약범죄,경기도,의정부,경기 의정부,100
보건범죄,보건범죄,경기도,의정부,경기 의정부,89
환경범죄,환경범죄,경기도,의정부,경기 의정부,7
교통범죄,교통범죄,경기도,의정부,경기 의정부,1837
노동범죄,노동범죄,경기도,의정부,경기 의정부,1
안보범죄,안보범죄,경기도,의정부,경기 의정부,45
선거범죄,선거범죄,경기도,의정부,경기 의정부,13
병역범죄,병역범죄,경기도,의정부,경기 의정부,43
기타범죄,기타범죄,경기도,의정부,경기 의정부,1834
강력범죄,살인기수,경기도,이천,경기 이천,2
강력범죄,살인미수등,경기도,이천,경기 이천,3
강력범죄,강도,경기도,이천,경기 이천,0
강력범죄,강간,경기도,이천,경기 이천,16
강력범죄,유사강간,경기도,이천,경기 이천,4
강력범죄,강제추행,경기도,이천,경기 이천,64
강력범죄,기타강간강제추행등,경기도,이천,경기 이천,0
강력범죄,방화,경기도,이천,경기 이천,3
절도범죄,절도범죄,경기도,이천,경기 이천,739
폭력범죄,상해,경기도,이천,경기 이천,103
폭력범죄,폭행,경기도,이천,경기 이천,624
폭력범죄,체포감금,경기도,이천,경기 이천,4
폭력범죄,협박,경기도,이천,경기 이천,116
폭력범죄,약취유인,경기도,이천,경기 이천,0
폭력범죄,폭력행위등,경기도,이천,경기 이천,55
폭력범죄,공갈,경기도,이천,경기 이천,26
폭력범죄,손괴,경기도,이천,경기 이천,322
지능범죄,직무유기,경기도,이천,경기 이천,10
지능범죄,직권남용,경기도,이천,경기 이천,8
지능범죄,증수뢰,경기도,이천,경기 이천,1
지능범죄,통화,경기도,이천,경기 이천,3
지능범죄,문서인장,경기도,이천,경기 이천,42
지능범죄,유가증권인지,경기도,이천,경기 이천,1
지능범죄,사기,경기도,이천,경기 이천,1267
지능범죄,횡령,경기도,이천,경기 이천,203
지능범죄,배임,경기도,이천,경기 이천,8
풍속범죄,성풍속범죄,경기도,이천,경기 이천,77
풍속범죄,도박범죄,경기도,이천,경기 이천,9
특별경제범죄,특별경제범죄,경기도,이천,경기 이천,176
마약범죄,마약범죄,경기도,이천,경기 이천,49
보건범죄,보건범죄,경기도,이천,경기 이천,45
환경범죄,환경범죄,경기도,이천,경기 이천,41
교통범죄,교통범죄,경기도,이천,경기 이천,1495
노동범죄,노동범죄,경기도,이천,경기 이천,1
안보범죄,안보범죄,경기도,이천,경기 이천,0
선거범죄,선거범죄,경기도,이천,경기 이천,13
병역범죄,병역범죄,경기도,이천,경기 이천,41
기타범죄,기타범죄,경기도,이천,경기 이천,862
강력범죄,살인기수,경기도,파주,경기 파주,1
강력범죄,살인미수등,경기도,파주,경기 파주,3
강력범죄,강도,경기도,파주,경기 파주,3
강력범죄,강간,경기도,파주,경기 파주,46
강력범죄,유사강간,경기도,파주,경기 파주,10
강력범죄,강제추행,경기도,파주,경기 파주,125
강력범죄,기타강간강제추행등,경기도,파주,경기 파주,2
강력범죄,방화,경기도,파주,경기 파주,8
절도범죄,절도범죄,경기도,파주,경기 파주,1207
폭력범죄,상해,경기도,파주,경기 파주,161
폭력범죄,폭행,경기도,파주,경기 파주,1249
폭력범죄,체포감금,경기도,파주,경기 파주,16
폭력범죄,협박,경기도,파주,경기 파주,203
폭력범죄,약취유인,경기도,파주,경기 파주,4
폭력범죄,폭력행위등,경기도,파주,경기 파주,39
폭력범죄,공갈,경기도,파주,경기 파주,39
폭력범죄,손괴,경기도,파주,경기 파주,521
지능범죄,직무유기,경기도,파주,경기 파주,4
지능범죄,직권남용,경기도,파주,경기 파주,6
지능범죄,증수뢰,경기도,파주,경기 파주,0
지능범죄,통화,경기도,파주,경기 파주,5
지능범죄,문서인장,경기도,파주,경기 파주,87
지능범죄,유가증권인지,경기도,파주,경기 파주,2
지능범죄,사기,경기도,파주,경기 파주,3184
지능범죄,횡령,경기도,파주,경기 파주,653
지능범죄,배임,경기도,파주,경기 파주,42
풍속범죄,성풍속범죄,경기도,파주,경기 파주,224
풍속범죄,도박범죄,경기도,파주,경기 파주,23
특별경제범죄,특별경제범죄,경기도,파주,경기 파주,489
마약범죄,마약범죄,경기도,파주,경기 파주,58
보건범죄,보건범죄,경기도,파주,경기 파주,100
환경범죄,환경범죄,경기도,파주,경기 파주,79
교통범죄,교통범죄,경기도,파주,경기 파주,2267
노동범죄,노동범죄,경기도,파주,경기 파주,3
안보범죄,안보범죄,경기도,파주,경기 파주,3
선거범죄,선거범죄,경기도,파주,경기 파주,12
병역범죄,병역범죄,경기도,파주,경기 파주,63
기타범죄,기타범죄,경기도,파주,경기 파주,1842
강력범죄,살인기수,경기도,평택,경기 평택,3
강력범죄,살인미수등,경기도,평택,경기 평택,5
강력범죄,강도,경기도,평택,경기 평택,6
강력범죄,강간,경기도,평택,경기 평택,67
강력범죄,유사강간,경기도,평택,경기 평택,7
강력범죄,강제추행,경기도,평택,경기 평택,177
강력범죄,기타강간강제추행등,경기도,평택,경기 평택,3
강력범죄,방화,경기도,평택,경기 평택,22
절도범죄,절도범죄,경기도,평택,경기 평택,2344
폭력범죄,상해,경기도,평택,경기 평택,313
폭력범죄,폭행,경기도,평택,경기 평택,1912
폭력범죄,체포감금,경기도,평택,경기 평택,9
폭력범죄,협박,경기도,평택,경기 평택,300
폭력범죄,약취유인,경기도,평택,경기 평택,1
폭력범죄,폭력행위등,경기도,평택,경기 평택,84
폭력범죄,공갈,경기도,평택,경기 평택,129
폭력범죄,손괴,경기도,평택,경기 평택,936
지능범죄,직무유기,경기도,평택,경기 평택,13
지능범죄,직권남용,경기도,평택,경기 평택,11
지능범죄,증수뢰,경기도,평택,경기 평택,4
지능범죄,통화,경기도,평택,경기 평택,4
지능범죄,문서인장,경기도,평택,경기 평택,118
지능범죄,유가증권인지,경기도,평택,경기 평택,0
지능범죄,사기,경기도,평택,경기 평택,4368
지능범죄,횡령,경기도,평택,경기 평택,611
지능범죄,배임,경기도,평택,경기 평택,45
풍속범죄,성풍속범죄,경기도,평택,경기 평택,290
풍속범죄,도박범죄,경기도,평택,경기 평택,38
특별경제범죄,특별경제범죄,경기도,평택,경기 평택,591
마약범죄,마약범죄,경기도,평택,경기 평택,127
보건범죄,보건범죄,경기도,평택,경기 평택,229
환경범죄,환경범죄,경기도,평택,경기 평택,168
교통범죄,교통범죄,경기도,평택,경기 평택,5276
노동범죄,노동범죄,경기도,평택,경기 평택,8
안보범죄,안보범죄,경기도,평택,경기 평택,2
선거범죄,선거범죄,경기도,평택,경기 평택,16
병역범죄,병역범죄,경기도,평택,경기 평택,56
기타범죄,기타범죄,경기도,평택,경기 평택,5779
강력범죄,살인기수,경기도,포천,경기 포천,1
강력범죄,살인미수등,경기도,포천,경기 포천,1
강력범죄,강도,경기도,포천,경기 포천,0
강력범죄,강간,경기도,포천,경기 포천,15
강력범죄,유사강간,경기도,포천,경기 포천,1
강력범죄,강제추행,경기도,포천,경기 포천,48
강력범죄,기타강간강제추행등,경기도,포천,경기 포천,1
강력범죄,방화,경기도,포천,경기 포천,7
절도범죄,절도범죄,경기도,포천,경기 포천,418
폭력범죄,상해,경기도,포천,경기 포천,97
폭력범죄,폭행,경기도,포천,경기 포천,346
폭력범죄,체포감금,경기도,포천,경기 포천,2
폭력범죄,협박,경기도,포천,경기 포천,56
폭력범죄,약취유인,경기도,포천,경기 포천,1
폭력범죄,폭력행위등,경기도,포천,경기 포천,17
폭력범죄,공갈,경기도,포천,경기 포천,13
폭력범죄,손괴,경기도,포천,경기 포천,184
지능범죄,직무유기,경기도,포천,경기 포천,6
지능범죄,직권남용,경기도,포천,경기 포천,6
지능범죄,증수뢰,경기도,포천,경기 포천,2
지능범죄,통화,경기도,포천,경기 포천,2
지능범죄,문서인장,경기도,포천,경기 포천,34
지능범죄,유가증권인지,경기도,포천,경기 포천,0
지능범죄,사기,경기도,포천,경기 포천,901
지능범죄,횡령,경기도,포천,경기 포천,118
지능범죄,배임,경기도,포천,경기 포천,6
풍속범죄,성풍속범죄,경기도,포천,경기 포천,57
풍속범죄,도박범죄,경기도,포천,경기 포천,17
특별경제범죄,특별경제범죄,경기도,포천,경기 포천,116
마약범죄,마약범죄,경기도,포천,경기 포천,81
보건범죄,보건범죄,경기도,포천,경기 포천,17
환경범죄,환경범죄,경기도,포천,경기 포천,92
교통범죄,교통범죄,경기도,포천,경기 포천,1042
노동범죄,노동범죄,경기도,포천,경기 포천,1
안보범죄,안보범죄,경기도,포천,경기 포천,0
선거범죄,선거범죄,경기도,포천,경기 포천,8
병역범죄,병역범죄,경기도,포천,경기 포천,24
기타범죄,기타범죄,경기도,포천,경기 포천,689
강력범죄,살인기수,경기도,하남,경기 하남,1
강력범죄,살인미수등,경기도,하남,경기 하남,3
강력범죄,강도,경기도,하남,경기 하남,5
강력범죄,강간,경기도,하남,경기 하남,22
강력범죄,유사강간,경기도,하남,경기 하남,4
강력범죄,강제추행,경기도,하남,경기 하남,50
강력범죄,기타강간강제추행등,경기도,하남,경기 하남,1
강력범죄,방화,경기도,하남,경기 하남,5
절도범죄,절도범죄,경기도,하남,경기 하남,786
폭력범죄,상해,경기도,하남,경기 하남,36
폭력범죄,폭행,경기도,하남,경기 하남,566
폭력범죄,체포감금,경기도,하남,경기 하남,5
폭력범죄,협박,경기도,하남,경기 하남,93
폭력범죄,약취유인,경기도,하남,경기 하남,2
폭력범죄,폭력행위등,경기도,하남,경기 하남,27
폭력범죄,공갈,경기도,하남,경기 하남,41
폭력범죄,손괴,경기도,하남,경기 하남,284
지능범죄,직무유기,경기도,하남,경기 하남,9
지능범죄,직권남용,경기도,하남,경기 하남,8
지능범죄,증수뢰,경기도,하남,경기 하남,2
지능범죄,통화,경기도,하남,경기 하남,1
지능범죄,문서인장,경기도,하남,경기 하남,35
지능범죄,유가증권인지,경기도,하남,경기 하남,0
지능범죄,사기,경기도,하남,경기 하남,1501
지능범죄,횡령,경기도,하남,경기 하남,557
지능범죄,배임,경기도,하남,경기 하남,11
풍속범죄,성풍속범죄,경기도,하남,경기 하남,109
풍속범죄,도박범죄,경기도,하남,경기 하남,23
특별경제범죄,특별경제범죄,경기도,하남,경기 하남,200
마약범죄,마약범죄,경기도,하남,경기 하남,42
보건범죄,보건범죄,경기도,하남,경기 하남,74
환경범죄,환경범죄,경기도,하남,경기 하남,14
교통범죄,교통범죄,경기도,하남,경기 하남,1121
노동범죄,노동범죄,경기도,하남,경기 하남,1
안보범죄,안보범죄,경기도,하남,경기 하남,1
선거범죄,선거범죄,경기도,하남,경기 하남,4
병역범죄,병역범죄,경기도,하남,경기 하남,23
기타범죄,기타범죄,경기도,하남,경기 하남,919
강력범죄,살인기수,경기도,화성,경기 화성,6
강력범죄,살인미수등,경기도,화성,경기 화성,5
강력범죄,강도,경기도,화성,경기 화성,4
강력범죄,강간,경기도,화성,경기 화성,53
강력범죄,유사강간,경기도,화성,경기 화성,10
강력범죄,강제추행,경기도,화성,경기 화성,186
강력범죄,기타강간강제추행등,경기도,화성,경기 화성,1
강력범죄,방화,경기도,화성,경기 화성,16
절도범죄,절도범죄,경기도,화성,경기 화성,2512
폭력범죄,상해,경기도,화성,경기 화성,282
폭력범죄,폭행,경기도,화성,경기 화성,2153
폭력범죄,체포감금,경기도,화성,경기 화성,12
폭력범죄,협박,경기도,화성,경기 화성,400
폭력범죄,약취유인,경기도,화성,경기 화성,2
폭력범죄,폭력행위등,경기도,화성,경기 화성,90
폭력범죄,공갈,경기도,화성,경기 화성,107
폭력범죄,손괴,경기도,화성,경기 화성,808
지능범죄,직무유기,경기도,화성,경기 화성,21
지능범죄,직권남용,경기도,화성,경기 화성,22
지능범죄,증수뢰,경기도,화성,경기 화성,1
지능범죄,통화,경기도,화성,경기 화성,2
지능범죄,문서인장,경기도,화성,경기 화성,147
지능범죄,유가증권인지,경기도,화성,경기 화성,0
지능범죄,사기,경기도,화성,경기 화성,3670
지능범죄,횡령,경기도,화성,경기 화성,697
