범죄대분류,범죄중분류,시도,세부지역,지역원본,발생건수
노동범죄,노동범죄,경기도,안산,경기 안산,6
안보범죄,안보범죄,경기도,안산,경기 안산,5
선거범죄,선거범죄,경기도,안산,경기 안산,2
병역범죄,병역범죄,경기도,안산,경기 안산,183
기타범죄,기타범죄,경기도,안산,경기 안산,3016
강력범죄,살인기수,경기도,안성,경기 안성,3
강력범죄,살인미수등,경기도,안성,경기 안성,2
강력범죄,강도,경기도,안성,경기 안성,5
강력범죄,강간,경기도,안성,경기 안성,15
강력범죄,유사강간,경기도,안성,경기 안성,2
강력범죄,강제추행,경기도,안성,경기 안성,53
강력범죄,기타강간강제추행등,경기도,안성,경기 안성,0
강력범죄,방화,경기도,안성,경기 안성,6
절도범죄,절도범죄,경기도,안성,경기 안성,651
폭력범죄,상해,경기도,안성,경기 안성,147
폭력범죄,폭행,경기도,안성,경기 안성,681
폭력범죄,체포감금,경기도,안성,경기 안성,5
폭력범죄,협박,경기도,안성,경기 안성,97
폭력범죄,약취유인,경기도,안성,경기 안성,0
폭력범죄,폭력행위등,경기도,안성,경기 안성,18
폭력범죄,공갈,경기도,안성,경기 안성,11
폭력범죄,손괴,경기도,안성,경기 안성,233
지능범죄,직무유기,경기도,안성,경기 안성,1
지능범죄,직권남용,경기도,안성,경기 안성,1
지능범죄,증수뢰,경기도,안성,경기 안성,1
지능범죄,통화,경기도,안성,경기 안성,4
지능범죄,문서인장,경기도,안성,경기 안성,36
지능범죄,유가증권인지,경기도,안성,경기 안성,0
지능범죄,사기,경기도,안성,경기 안성,940
지능범죄,횡령,경기도,안성,경기 안성,173
지능범죄,배임,경기도,안성,경기 안성,12
풍속범죄,성풍속범죄,경기도,안성,경기 안성,46
풍속범죄,도박범죄,경기도,안성,경기 안성,18
특별경제범죄,특별경제범죄,경기도,안성,경기 안성,138
마약범죄,마약범죄,경기도,안성,경기 안성,42
보건범죄,보건범죄,경기도,안성,경기 안성,46
환경범죄,환경범죄,경기도,안성,경기 안성,3
교통범죄,교통범죄,경기도,안성,경기 안성,1823
노동범죄,노동범죄,경기도,안성,경기 안성,1
안보범죄,안보범죄,경기도,안성,경기 안성,0
선거범죄,선거범죄,경기도,안성,경기 안성,12
병역범죄,병역범죄,경기도,안성,경기 안성,97
기타범죄,기타범죄,경기도,안성,경기 안성,990
강력범죄,살인기수,경기도,안양,경기 안양,1
강력범죄,살인미수등,경기도,안양,경기 안양,4
강력범죄,강도,경기도,안양,경기 안양,7
강력범죄,강간,경기도,안양,경기 안양,39
강력범죄,유사강간,경기도,안양,경기 안양,7
강력범죄,강제추행,경기도,안양,경기 안양,162
강력범죄,기타강간강제추행등,경기도,안양,경기 안양,2
강력범죄,방화,경기도,안양,경기 안양,12
절도범죄,절도범죄,경기도,안양,경기 안양,1745
폭력범죄,상해,경기도,안양,경기 안양,289
폭력범죄,폭행,경기도,안양,경기 안양,1792
폭력범죄,체포감금,경기도,안양,경기 안양,8
폭력범죄,협박,경기도,안양,경기 안양,218
폭력범죄,약취유인,경기도,안양,경기 안양,3
폭력범죄,폭력행위등,경기도,안양,경기 안양,97
폭력범죄,공갈,경기도,안양,경기 안양,85
폭력범죄,손괴,경기도,안양,경기 안양,590
지능범죄,직무유기,경기도,안양,경기 안양,2
지능범죄,직권남용,경기도,안양,경기 안양,10
지능범죄,증수뢰,경기도,안양,경기 안양,1
지능범죄,통화,경기도,안양,경기 안양,10
지능범죄,문서인장,경기도,안양,경기 안양,103
지능범죄,유가증권인지,경기도,안양,경기 안양,3
지능범죄,사기,경기도,안양,경기 안양,2785
지능범죄,횡령,경기도,안양,경기 안양,745
지능범죄,배임,경기도,안양,경기 안양,36
풍속범죄,성풍속범죄,경기도,안양,경기 안양,164
풍속범죄,도박범죄,경기도,안양,경기 안양,139
특별경제범죄,특별경제범죄,경기도,안양,경기 안양,596
마약범죄,마약범죄,경기도,안양,경기 안양,82
보건범죄,보건범죄,경기도,안양,경기 안양,120
환경범죄,환경범죄,경기도,안양,경기 안양,4
교통범죄,교통범죄,경기도,안양,경기 안양,2738
노동범죄,노동범죄,경기도,안양,경기 안양,6
안보범죄,안보범죄,경기도,안양,경기 안양,1
선거범죄,선거범죄,경기도,안양,경기 안양,2
병역범죄,병역범죄,경기도,안양,경기 안양,156
기타범죄,기타범죄,경기도,안양,경기 안양,2004
강력범죄,살인기수,경기도,양주,경기 양주,3
강력범죄,살인미수등,경기도,양주,경기 양주,2
강력범죄,강도,경기도,양주,경기 양주,1
강력범죄,강간,경기도,양주,경기 양주,13
강력범죄,유사강간,경기도,양주,경기 양주,2
강력범죄,강제추행,경기도,양주,경기 양주,56
강력범죄,기타강간강제추행등,경기도,양주,경기 양주,1
강력범죄,방화,경기도,양주,경기 양주,4
절도범죄,절도범죄,경기도,양주,경기 양주,465
폭력범죄,상해,경기도,양주,경기 양주,133
폭력범죄,폭행,경기도,양주,경기 양주,671
폭력범죄,체포감금,경기도,양주,경기 양주,4
폭력범죄,협박,경기도,양주,경기 양주,112
폭력범죄,약취유인,경기도,양주,경기 양주,2
폭력범죄,폭력행위등,경기도,양주,경기 양주,26
폭력범죄,공갈,경기도,양주,경기 양주,7
폭력범죄,손괴,경기도,양주,경기 양주,230
지능범죄,직무유기,경기도,양주,경기 양주,1
지능범죄,직권남용,경기도,양주,경기 양주,0
지능범죄,증수뢰,경기도,양주,경기 양주,0
지능범죄,통화,경기도,양주,경기 양주,3
지능범죄,문서인장,경기도,양주,경기 양주,28
지능범죄,유가증권인지,경기도,양주,경기 양주,0
지능범죄,사기,경기도,양주,경기 양주,911
지능범죄,횡령,경기도,양주,경기 양주,189
지능범죄,배임,경기도,양주,경기 양주,18
풍속범죄,성풍속범죄,경기도,양주,경기 양주,41
풍속범죄,도박범죄,경기도,양주,경기 양주,22
특별경제범죄,특별경제범죄,경기도,양주,경기 양주,184
마약범죄,마약범죄,경기도,양주,경기 양주,24
보건범죄,보건범죄,경기도,양주,경기 양주,39
환경범죄,환경범죄,경기도,양주,경기 양주,80
교통범죄,교통범죄,경기도,양주,경기 양주,1980
노동범죄,노동범죄,경기도,양주,경기 양주,3
안보범죄,안보범죄,경기도,양주,경기 양주,0
선거범죄,선거범죄,경기도,양주,경기 양주,1
병역범죄,병역범죄,경기도,양주,경기 양주,96
기타범죄,기타범죄,경기도,양주,경기 양주,943
강력범죄,살인기수,경기도,여주,경기 여주,0
강력범죄,살인미수등,경기도,여주,경기 여주,0
강력범죄,강도,경기도,여주,경기 여주,13
강력범죄,강간,경기도,여주,경기 여주,11
강력범죄,유사강간,경기도,여주,경기 여주,1
강력범죄,강제추행,경기도,여주,경기 여주,47
강력범죄,기타강간강제추행등,경기도,여주,경기 여주,1
강력범죄,방화,경기도,여주,경기 여주,2
절도범죄,절도범죄,경기도,여주,경기 여주,420
폭력범죄,상해,경기도,여주,경기 여주,88
폭력범죄,폭행,경기도,여주,경기 여주,324
폭력범죄,체포감금,경기도,여주,경기 여주,4
폭력범죄,협박,경기도,여주,경기 여주,55
폭력범죄,약취유인,경기도,여주,경기 여주,2
폭력범죄,폭력행위등,경기도,여주,경기 여주,14
폭력범죄,공갈,경기도,여주,경기 여주,18
폭력범죄,손괴,경기도,여주,경기 여주,128
지능범죄,직무유기,경기도,여주,경기 여주,1
지능범죄,직권남용,경기도,여주,경기 여주,5
지능범죄,증수뢰,경기도,여주,경기 여주,1
지능범죄,통화,경기도,여주,경기 여주,0
지능범죄,문서인장,경기도,여주,경기 여주,26
지능범죄,유가증권인지,경기도,여주,경기 여주,1
지능범죄,사기,경기도,여주,경기 여주,603
지능범죄,횡령,경기도,여주,경기 여주,82
지능범죄,배임,경기도,여주,경기 여주,8
풍속범죄,성풍속범죄,경기도,여주,경기 여주,24
풍속범죄,도박범죄,경기도,여주,경기 여주,11
특별경제범죄,특별경제범죄,경기도,여주,경기 여주,92
마약범죄,마약범죄,경기도,여주,경기 여주,38
보건범죄,보건범죄,경기도,여주,경기 여주,18
환경범죄,환경범죄,경기도,여주,경기 여주,7
교통범죄,교통범죄,경기도,여주,경기 여주,1201
노동범죄,노동범죄,경기도,여주,경기 여주,2
안보범죄,안보범죄,경기도,여주,경기 여주,0
선거범죄,선거범죄,경기도,여주,경기 여주,2
병역범죄,병역범죄,경기도,여주,경기 여주,20
기타범죄,기타범죄,경기도,여주,경기 여주,427
강력범죄,살인기수,경기도,오산,경기 오산,3
강력범죄,살인미수등,경기도,오산,경기 오산,0
강력범죄,강도,경기도,오산,경기 오산,7
강력범죄,강간,경기도,오산,경기 오산,22
강력범죄,유사강간,경기도,오산,경기 오산,6
강력범죄,강제추행,경기도,오산,경기 오산,86
강력범죄,기타강간강제추행등,경기도,오산,경기 오산,1
강력범죄,방화,경기도,오산,경기 오산,8
절도범죄,절도범죄,경기도,오산,경기 오산,927
폭력범죄,상해,경기도,오산,경기 오산,165
폭력범죄,폭행,경기도,오산,경기 오산,955
폭력범죄,체포감금,경기도,오산,경기 오산,7
폭력범죄,협박,경기도,오산,경기 오산,145
폭력범죄,약취유인,경기도,오산,경기 오산,3
폭력범죄,폭력행위등,경기도,오산,경기 오산,41
폭력범죄,공갈,경기도,오산,경기 오산,28
폭력범죄,손괴,경기도,오산,경기 오산,333
지능범죄,직무유기,경기도,오산,경기 오산,2
지능범죄,직권남용,경기도,오산,경기 오산,2
지능범죄,증수뢰,경기도,오산,경기 오산,1
지능범죄,통화,경기도,오산,경기 오산,0
지능범죄,문서인장,경기도,오산,경기 오산,28
지능범죄,유가증권인지,경기도,오산,경기 오산,0
지능범죄,사기,경기도,오산,경기 오산,949
지능범죄,횡령,경기도,오산,경기 오산,209
지능범죄,배임,경기도,오산,경기 오산,10
풍속범죄,성풍속범죄,경기도,오산,경기 오산,60
풍속범죄,도박범죄,경기도,오산,경기 오산,17
특별경제범죄,특별경제범죄,경기도,오산,경기 오산,175
마약범죄,마약범죄,경기도,오산,경기 오산,31
보건범죄,보건범죄,경기도,오산,경기 오산,67
환경범죄,환경범죄,경기도,오산,경기 오산,28
교통범죄,교통범죄,경기도,오산,경기 오산,1878
노동범죄,노동범죄,경기도,오산,경기 오산,2
안보범죄,안보범죄,경기도,오산,경기 오산,0
선거범죄,선거범죄,경기도,오산,경기 오산,1
병역범죄,병역범죄,경기도,오산,경기 오산,74
기타범죄,기타범죄,경기도,오산,경기 오산,995
강력범죄,살인기수,경기도,용인,경기 용인,3
강력범죄,살인미수등,경기도,용인,경기 용인,6
강력범죄,강도,경기도,용인,경기 용인,7
강력범죄,강간,경기도,용인,경기 용인,55
강력범죄,유사강간,경기도,용인,경기 용인,11
강력범죄,강제추행,경기도,용인,경기 용인,205
강력범죄,기타강간강제추행등,경기도,용인,경기 용인,2
강력범죄,방화,경기도,용인,경기 용인,11
절도범죄,절도범죄,경기도,용인,경기 용인,2345
폭력범죄,상해,경기도,용인,경기 용인,249
폭력범죄,폭행,경기도,용인,경기 용인,2022
폭력범죄,체포감금,경기도,용인,경기 용인,22
폭력범죄,협박,경기도,용인,경기 용인,324
폭력범죄,약취유인,경기도,용인,경기 용인,6
폭력범죄,폭력행위등,경기도,용인,경기 용인,80
폭력범죄,공갈,경기도,용인,경기 용인,71
폭력범죄,손괴,경기도,용인,경기 용인,895
지능범죄,직무유기,경기도,용인,경기 용인,4
지능범죄,직권남용,경기도,용인,경기 용인,5
지능범죄,증수뢰,경기도,용인,경기 용인,1
지능범죄,통화,경기도,용인,경기 용인,5
지능범죄,문서인장,경기도,용인,경기 용인,153
지능범죄,유가증권인지,경기도,용인,경기 용인,4
지능범죄,사기,경기도,용인,경기 용인,4007
지능범죄,횡령,경기도,용인,경기 용인,852
지능범죄,배임,경기도,용인,경기 용인,97
풍속범죄,성풍속범죄,경기도,용인,경기 용인,198
풍속범죄,도박범죄,경기도,용인,경기 용인,77
특별경제범죄,특별경제범죄,경기도,용인,경기 용인,602
마약범죄,마약범죄,경기도,용인,경기 용인,59
보건범죄,보건범죄,경기도,용인,경기 용인,130
환경범죄,환경범죄,경기도,용인,경기 용인,100
교통범죄,교통범죄,경기도,용인,경기 용인,5910
노동범죄,노동범죄,경기도,용인,경기 용인,3
안보범죄,안보범죄,경기도,용인,경기 용인,1
선거범죄,선거범죄,경기도,용인,경기 용인,0
병역범죄,병역범죄,경기도,용인,경기 용인,166
기타범죄,기타범죄,경기도,용인,경기 용인,2850
강력범죄,살인기수,경기도,의왕,경기 의왕,1
강력범죄,살인미수등,경기도,의왕,경기 의왕,0
강력범죄,강도,경기도,의왕,경기 의왕,0
강력범죄,강간,경기도,의왕,경기 의왕,3
강력범죄,유사강간,경기도,의왕,경기 의왕,3
강력범죄,강제추행,경기도,의왕,경기 의왕,26
강력범죄,기타강간강제추행등,경기도,의왕,경기 의왕,1
강력범죄,방화,경기도,의왕,경기 의왕,2
절도범죄,절도범죄,경기도,의왕,경기 의왕,277
폭력범죄,상해,경기도,의왕,경기 의왕,51
폭력범죄,폭행,경기도,의왕,경기 의왕,269
폭력범죄,체포감금,경기도,의왕,경기 의왕,1
폭력범죄,협박,경기도,의왕,경기 의왕,47
폭력범죄,약취유인,경기도,의왕,경기 의왕,1
폭력범죄,폭력행위등,경기도,의왕,경기 의왕,10
폭력범죄,공갈,경기도,의왕,경기 의왕,4
폭력범죄,손괴,경기도,의왕,경기 의왕,87
지능범죄,직무유기,경기도,의왕,경기 의왕,2
지능범죄,직권남용,경기도,의왕,경기 의왕,1
지능범죄,증수뢰,경기도,의왕,경기 의왕,1
지능범죄,통화,경기도,의왕,경기 의왕,0
지능범죄,문서인장,경기도,의왕,경기 의왕,17
지능범죄,유가증권인지,경기도,의왕,경기 의왕,0
지능범죄,사기,경기도,의왕,경기 의왕,620
지능범죄,횡령,경기도,의왕,경기 의왕,98
지능범죄,배임,경기도,의왕,경기 의왕,10
풍속범죄,성풍속범죄,경기도,의왕,경기 의왕,36
풍속범죄,도박범죄,경기도,의왕,경기 의왕,11
특별경제범죄,특별경제범죄,경기도,의왕,경기 의왕,138
마약범죄,마약범죄,경기도,의왕,경기 의왕,17
보건범죄,보건범죄,경기도,의왕,경기 의왕,8
환경범죄,환경범죄,경기도,의왕,경기 의왕,3
교통범죄,교통범죄,경기도,의왕,경기 의왕,969
노동범죄,노동범죄,경기도,의왕,경기 의왕,3
안보범죄,안보범죄,경기도,의왕,경기 의왕,0
선거범죄,선거범죄,경기도,의왕,경기 의왕,0
병역범죄,병역범죄,경기도,의왕,경기 의왕,21
기타범죄,기타범죄,경기도,의왕,경기 의왕,376
강력범죄,살인기수,경기도,의정부,경기 의정부,3
강력범죄,살인미수등,경기도,의정부,경기 의정부,2
강력범죄,강도,경기도,의정부,경기 의정부,4
강력범죄,강간,경기도,의정부,경기 의정부,57
강력범죄,유사강간,경기도,의정부,경기 의정부,9
강력범죄,강제추행,경기도,의정부,경기 의정부,158
강력범죄,기타강간강제추행등,경기도,의정부,경기 의정부,6
강력범죄,방화,경기도,의정부,경기 의정부,17
절도범죄,절도범죄,경기도,의정부,경기 의정부,1604
폭력범죄,상해,경기도,의정부,경기 의정부,250
폭력범죄,폭행,경기도,의정부,경기 의정부,2227
폭력범죄,체포감금,경기도,의정부,경기 의정부,19
폭력범죄,협박,경기도,의정부,경기 의정부,214
폭력범죄,약취유인,경기도,의정부,경기 의정부,3
폭력범죄,폭력행위등,경기도,의정부,경기 의정부,87
폭력범죄,공갈,경기도,의정부,경기 의정부,28
폭력범죄,손괴,경기도,의정부,경기 의정부,637
지능범죄,직무유기,경기도,의정부,경기 의정부,1
지능범죄,직권남용,경기도,의정부,경기 의정부,3
지능범죄,증수뢰,경기도,의정부,경기 의정부,2
지능범죄,통화,경기도,의정부,경기 의정부,6
지능범죄,문서인장,경기도,의정부,경기 의정부,93
지능범죄,유가증권인지,경기도,의정부,경기 의정부,3
지능범죄,사기,경기도,의정부,경기 의정부,2549
지능범죄,횡령,경기도,의정부,경기 의정부,687
지능범죄,배임,경기도,의정부,경기 의정부,30
풍속범죄,성풍속범죄,경기도,의정부,경기 의정부,134
풍속범죄,도박범죄,경기도,의정부,경기 의정부,64
특별경제범죄,특별경제범죄,경기도,의정부,경기 의정부,450
마약범죄,마약범죄,경기도,의정부,경기 의정부,123
보건범죄,보건범죄,경기도,의정부,경기 의정부,86
환경범죄,환경범죄,경기도,의정부,경기 의정부,10
교통범죄,교통범죄,경기도,의정부,경기 의정부,2776
노동범죄,노동범죄,경기도,의정부,경기 의정부,1
안보범죄,안보범죄,경기도,의정부,경기 의정부,0
선거범죄,선거범죄,경기도,의정부,경기 의정부,0
병역범죄,병역범죄,경기도,의정부,경기 의정부,194
기타범죄,기타범죄,경기도,의정부,경기 의정부,1746
강력범죄,살인기수,경기도,이천,경기 이천,1
강력범죄,살인미수등,경기도,이천,경기 이천,1
강력범죄,강도,경기도,이천,경기 이천,1
강력범죄,강간,경기도,이천,경기 이천,20
강력범죄,유사강간,경기도,이천,경기 이천,4
강력범죄,강제추행,경기도,이천,경기 이천,85
강력범죄,기타강간강제추행등,경기도,이천,경기 이천,0
강력범죄,방화,경기도,이천,경기 이천,6
절도범죄,절도범죄,경기도,이천,경기 이천,829
폭력범죄,상해,경기도,이천,경기 이천,149
폭력범죄,폭행,경기도,이천,경기 이천,861
폭력범죄,체포감금,경기도,이천,경기 이천,3
폭력범죄,협박,경기도,이천,경기 이천,126
폭력범죄,약취유인,경기도,이천,경기 이천,1
폭력범죄,폭력행위등,경기도,이천,경기 이천,50
폭력범죄,공갈,경기도,이천,경기 이천,11
폭력범죄,손괴,경기도,이천,경기 이천,358
지능범죄,직무유기,경기도,이천,경기 이천,2
지능범죄,직권남용,경기도,이천,경기 이천,1
지능범죄,증수뢰,경기도,이천,경기 이천,2
지능범죄,통화,경기도,이천,경기 이천,2
지능범죄,문서인장,경기도,이천,경기 이천,34
지능범죄,유가증권인지,경기도,이천,경기 이천,1
지능범죄,사기,경기도,이천,경기 이천,1297
지능범죄,횡령,경기도,이천,경기 이천,181
지능범죄,배임,경기도,이천,경기 이천,13
풍속범죄,성풍속범죄,경기도,이천,경기 이천,43
풍속범죄,도박범죄,경기도,이천,경기 이천,28
특별경제범죄,특별경제범죄,경기도,이천,경기 이천,251
마약범죄,마약범죄,경기도,이천,경기 이천,28
보건범죄,보건범죄,경기도,이천,경기 이천,41
환경범죄,환경범죄,경기도,이천,경기 이천,58
교통범죄,교통범죄,경기도,이천,경기 이천,2165
노동범죄,노동범죄,경기도,이천,경기 이천,2
안보범죄,안보범죄,경기도,이천,경기 이천,0
선거범죄,선거범죄,경기도,이천,경기 이천,11
병역범죄,병역범죄,경기도,이천,경기 이천,88
기타범죄,기타범죄,경기도,이천,경기 이천,1036
강력범죄,살인기수,경기도,파주,경기 파주,0
강력범죄,살인미수등,경기도,파주,경기 파주,5
강력범죄,강도,경기도,파주,경기 파주,4
강력범죄,강간,경기도,파주,경기 파주,39
강력범죄,유사강간,경기도,파주,경기 파주,9
강력범죄,강제추행,경기도,파주,경기 파주,91
강력범죄,기타강간강제추행등,경기도,파주,경기 파주,2
강력범죄,방화,경기도,파주,경기 파주,9
절도범죄,절도범죄,경기도,파주,경기 파주,939
폭력범죄,상해,경기도,파주,경기 파주,265
폭력범죄,폭행,경기도,파주,경기 파주,986
폭력범죄,체포감금,경기도,파주,경기 파주,14
폭력범죄,협박,경기도,파주,경기 파주,160
폭력범죄,약취유인,경기도,파주,경기 파주,4
폭력범죄,폭력행위등,경기도,파주,경기 파주,58
폭력범죄,공갈,경기도,파주,경기 파주,31
폭력범죄,손괴,경기도,파주,경기 파주,450
지능범죄,직무유기,경기도,파주,경기 파주,3
지능범죄,직권남용,경기도,파주,경기 파주,5
지능범죄,증수뢰,경기도,파주,경기 파주,0
지능범죄,통화,경기도,파주,경기 파주,5
지능범죄,문서인장,경기도,파주,경기 파주,89
지능범죄,유가증권인지,경기도,파주,경기 파주,1
지능범죄,사기,경기도,파주,경기 파주,2707
지능범죄,횡령,경기도,파주,경기 파주,483
지능범죄,배임,경기도,파주,경기 파주,32
풍속범죄,성풍속범죄,경기도,파주,경기 파주,74
풍속범죄,도박범죄,경기도,파주,경기 파주,37
특별경제범죄,특별경제범죄,경기도,파주,경기 파주,366
마약범죄,마약범죄,경기도,파주,경기 파주,32
보건범죄,보건범죄,경기도,파주,경기 파주,87
환경범죄,환경범죄,경기도,파주,경기 파주,108
교통범죄,교통범죄,경기도,파주,경기 파주,3133
노동범죄,노동범죄,경기도,파주,경기 파주,7
안보범죄,안보범죄,경기도,파주,경기 파주,5
선거범죄,선거범죄,경기도,파주,경기 파주,1
병역범죄,병역범죄,경기도,파주,경기 파주,193
기타범죄,기타범죄,경기도,파주,경기 파주,1523
강력범죄,살인기수,경기도,평택,경기 평택,3
강력범죄,살인미수등,경기도,평택,경기 평택,5
강력범죄,강도,경기도,평택,경기 평택,12
강력범죄,강간,경기도,평택,경기 평택,37
강력범죄,유사강간,경기도,평택,경기 평택,7
강력범죄,강제추행,경기도,평택,경기 평택,154
강력범죄,기타강간강제추행등,경기도,평택,경기 평택,3
강력범죄,방화,경기도,평택,경기 평택,25
절도범죄,절도범죄,경기도,평택,경기 평택,2185
폭력범죄,상해,경기도,평택,경기 평택,556
폭력범죄,폭행,경기도,평택,경기 평택,2356
폭력범죄,체포감금,경기도,평택,경기 평택,27
폭력범죄,협박,경기도,평택,경기 평택,316
폭력범죄,약취유인,경기도,평택,경기 평택,3
폭력범죄,폭력행위등,경기도,평택,경기 평택,114
폭력범죄,공갈,경기도,평택,경기 평택,50
폭력범죄,손괴,경기도,평택,경기 평택,922
지능범죄,직무유기,경기도,평택,경기 평택,2
지능범죄,직권남용,경기도,평택,경기 평택,11
지능범죄,증수뢰,경기도,평택,경기 평택,2
지능범죄,통화,경기도,평택,경기 평택,27
지능범죄,문서인장,경기도,평택,경기 평택,105
지능범죄,유가증권인지,경기도,평택,경기 평택,1
지능범죄,사기,경기도,평택,경기 평택,4009
지능범죄,횡령,경기도,평택,경기 평택,592
지능범죄,배임,경기도,평택,경기 평택,53
풍속범죄,성풍속범죄,경기도,평택,경기 평택,96
풍속범죄,도박범죄,경기도,평택,경기 평택,58
특별경제범죄,특별경제범죄,경기도,평택,경기 평택,700
마약범죄,마약범죄,경기도,평택,경기 평택,84
보건범죄,보건범죄,경기도,평택,경기 평택,154
환경범죄,환경범죄,경기도,평택,경기 평택,53
교통범죄,교통범죄,경기도,평택,경기 평택,6491
노동범죄,노동범죄,경기도,평택,경기 평택,9
안보범죄,안보범죄,경기도,평택,경기 평택,0
선거범죄,선거범죄,경기도,평택,경기 평택,7
병역범죄,병역범죄,경기도,평택,경기 평택,133
기타범죄,기타범죄,경기도,평택,경기 평택,4138
강력범죄,살인기수,경기도,포천,경기 포천,2
강력범죄,살인미수등,경기도,포천,경기 포천,8
강력범죄,강도,경기도,포천,경기 포천,4
강력범죄,강간,경기도,포천,경기 포천,16
강력범죄,유사강간,경기도,포천,경기 포천,3
강력범죄,강제추행,경기도,포천,경기 포천,47
강력범죄,기타강간강제추행등,경기도,포천,경기 포천,2
강력범죄,방화,경기도,포천,경기 포천,5
절도범죄,절도범죄,경기도,포천,경기 포천,523
폭력범죄,상해,경기도,포천,경기 포천,157
폭력범죄,폭행,경기도,포천,경기 포천,501
폭력범죄,체포감금,경기도,포천,경기 포천,8
폭력범죄,협박,경기도,포천,경기 포천,88
폭력범죄,약취유인,경기도,포천,경기 포천,2
폭력범죄,폭력행위등,경기도,포천,경기 포천,42
폭력범죄,공갈,경기도,포천,경기 포천,12
폭력범죄,손괴,경기도,포천,경기 포천,246
지능범죄,직무유기,경기도,포천,경기 포천,1
지능범죄,직권남용,경기도,포천,경기 포천,0
지능범죄,증수뢰,경기도,포천,경기 포천,1
지능범죄,통화,경기도,포천,경기 포천,1
지능범죄,문서인장,경기도,포천,경기 포천,38
지능범죄,유가증권인지,경기도,포천,경기 포천,1
지능범죄,사기,경기도,포천,경기 포천,1121
지능범죄,횡령,경기도,포천,경기 포천,154
지능범죄,배임,경기도,포천,경기 포천,20
풍속범죄,성풍속범죄,경기도,포천,경기 포천,27
풍속범죄,도박범죄,경기도,포천,경기 포천,30
특별경제범죄,특별경제범죄,경기도,포천,경기 포천,202
마약범죄,마약범죄,경기도,포천,경기 포천,105
보건범죄,보건범죄,경기도,포천,경기 포천,20
환경범죄,환경범죄,경기도,포천,경기 포천,170
교통범죄,교통범죄,경기도,포천,경기 포천,1811
노동범죄,노동범죄,경기도,포천,경기 포천,4
안보범죄,안보범죄,경기도,포천,경기 포천,0
선거범죄,선거범죄,경기도,포천,경기 포천,5
병역범죄,병역범죄,경기도,포천,경기 포천,76
기타범죄,기타범죄,경기도,포천,경기 포천,807
강력범죄,살인기수,경기도,하남,경기 하남,0
강력범죄,살인미수등,경기도,하남,경기 하남,0
강력범죄,강도,경기도,하남,경기 하남,1
강력범죄,강간,경기도,하남,경기 하남,12
강력범죄,유사강간,경기도,하남,경기 하남,3
강력범죄,강제추행,경기도,하남,경기 하남,48
강력범죄,기타강간강제추행등,경기도,하남,경기 하남,0
강력범죄,방화,경기도,하남,경기 하남,3
절도범죄,절도범죄,경기도,하남,경기 하남,737
폭력범죄,상해,경기도,하남,경기 하남,78
폭력범죄,폭행,경기도,하남,경기 하남,581
폭력범죄,체포감금,경기도,하남,경기 하남,3
폭력범죄,협박,경기도,하남,경기 하남,95
폭력범죄,약취유인,경기도,하남,경기 하남,2
폭력범죄,폭력행위등,경기도,하남,경기 하남,21
폭력범죄,공갈,경기도,하남,경기 하남,9
폭력범죄,손괴,경기도,하남,경기 하남,214
지능범죄,직무유기,경기도,하남,경기 하남,2
지능범죄,직권남용,경기도,하남,경기 하남,3
지능범죄,증수뢰,경기도,하남,경기 하남,1
지능범죄,통화,경기도,하남,경기 하남,2
지능범죄,문서인장,경기도,하남,경기 하남,15
지능범죄,유가증권인지,경기도,하남,경기 하남,0
지능범죄,사기,경기도,하남,경기 하남,1016
지능범죄,횡령,경기도,하남,경기 하남,245
지능범죄,배임,경기도,하남,경기 하남,9
풍속범죄,성풍속범죄,경기도,하남,경기 하남,48
풍속범죄,도박범죄,경기도,하남,경기 하남,41
특별경제범죄,특별경제범죄,경기도,하남,경기 하남,195
마약범죄,마약범죄,경기도,하남,경기 하남,24
보건범죄,보건범죄,경기도,하남,경기 하남,47
환경범죄,환경범죄,경기도,하남,경기 하남,34
교통범죄,교통범죄,경기도,하남,경기 하남,1611
노동범죄,노동범죄,경기도,하남,경기 하남,1
안보범죄,안보범죄,경기도,하남,경기 하남,0
선거범죄,선거범죄,경기도,하남,경기 하남,0
병역범죄,병역범죄,경기도,하남,경기 하남,59
기타범죄,기타범죄,경기도,하남,경기 하남,738
강력범죄,살인기수,경기도,화성,경기 화성,3
강력범죄,살인미수등,경기도,화성,경기 화성,11
강력범죄,강도,경기도,화성,경기 화성,7
강력범죄,강간,경기도,화성,경기 화성,47
강력범죄,유사강간,경기도,화성,경기 화성,9
강력범죄,강제추행,경기도,화성,경기 화성,147
강력범죄,기타강간강제추행등,경기도,화성,경기 화성,1
강력범죄,방화,경기도,화성,경기 화성,18
절도범죄,절도범죄,경기도,화성,경기 화성,2151
폭력범죄,상해,경기도,화성,경기 화성,414
폭력범죄,폭행,경기도,화성,경기 화성,2465
폭력범죄,체포감금,경기도,화성,경기 화성,28
폭력범죄,협박,경기도,화성,경기 화성,268
폭력범죄,약취유인,경기도,화성,경기 화성,4
폭력범죄,폭력행위등,경기도,화성,경기 화성,127
폭력범죄,공갈,경기도,화성,경기 화성,53
폭력범죄,손괴,경기도,화성,경기 화성,894
지능범죄,직무유기,경기도,화성,경기 화성,3
지능범죄,직권남용,경기도,화성,경기 화성,5
지능범죄,증수뢰,경기도,화성,경기 화성,2
