범죄대분류,범죄중분류,시도,세부지역,지역원본,발생건수
강력범죄,살인기수,경기도,안성,경기 안성,2
강력범죄,살인미수등,경기도,안성,경기 안성,4
강력범죄,강도,경기도,안성,경기 안성,4
강력범죄,강간,경기도,안성,경기 안성,18
강력범죄,유사강간,경기도,안성,경기 안성,2
강력범죄,강제추행,경기도,안성,경기 안성,59
강력범죄,기타강간강제추행등,경기도,안성,경기 안성,2
강력범죄,방화,경기도,안성,경기 안성,2
절도범죄,절도범죄,경기도,안성,경기 안성,789
폭력범죄,상해,경기도,안성,경기 안성,149
폭력범죄,폭행,경기도,안성,경기 안성,665
폭력범죄,체포감금,경기도,안성,경기 안성,2
폭력범죄,협박,경기도,안성,경기 안성,106
폭력범죄,약취유인,경기도,안성,경기 안성,0
폭력범죄,폭력행위등,경기도,안성,경기 안성,20
폭력범죄,공갈,경기도,안성,경기 안성,13
폭력범죄,손괴,경기도,안성,경기 안성,313
지능범죄,직무유기,경기도,안성,경기 안성,2
지능범죄,직권남용,경기도,안성,경기 안성,3
지능범죄,증수뢰,경기도,안성,경기 안성,0
지능범죄,통화,경기도,안성,경기 안성,0
지능범죄,문서인장,경기도,안성,경기 안성,39
지능범죄,유가증권인지,경기도,안성,경기 안성,1
지능범죄,사기,경기도,안성,경기 안성,977
지능범죄,횡령,경기도,안성,경기 안성,211
지능범죄,배임,경기도,안성,경기 안성,32
풍속범죄,성풍속범죄,경기도,안성,경기 안성,39
풍속범죄,도박범죄,경기도,안성,경기 안성,15
특별경제범죄,특별경제범죄,경기도,안성,경기 안성,153
마약범죄,마약범죄,경기도,안성,경기 안성,43
보건범죄,보건범죄,경기도,안성,경기 안성,67
환경범죄,환경범죄,경기도,안성,경기 안성,2
교통범죄,교통범죄,경기도,안성,경기 안성,1881
노동범죄,노동범죄,경기도,안성,경기 안성,1
안보범죄,안보범죄,경기도,안성,경기 안성,1
선거범죄,선거범죄,경기도,안성,경기 안성,18
병역범죄,병역범죄,경기도,안성,경기 안성,19
기타범죄,기타범죄,경기도,안성,경기 안성,859
강력범죄,살인기수,경기도,안양,경기 안양,1
강력범죄,살인미수등,경기도,안양,경기 안양,3
강력범죄,강도,경기도,안양,경기 안양,5
강력범죄,강간,경기도,안양,경기 안양,54
강력범죄,유사강간,경기도,안양,경기 안양,9
강력범죄,강제추행,경기도,안양,경기 안양,165
강력범죄,기타강간강제추행등,경기도,안양,경기 안양,1
강력범죄,방화,경기도,안양,경기 안양,12
절도범죄,절도범죄,경기도,안양,경기 안양,1822
폭력범죄,상해,경기도,안양,경기 안양,290
폭력범죄,폭행,경기도,안양,경기 안양,1423
폭력범죄,체포감금,경기도,안양,경기 안양,11
폭력범죄,협박,경기도,안양,경기 안양,234
폭력범죄,약취유인,경기도,안양,경기 안양,1
폭력범죄,폭력행위등,경기도,안양,경기 안양,77
폭력범죄,공갈,경기도,안양,경기 안양,55
폭력범죄,손괴,경기도,안양,경기 안양,659
지능범죄,직무유기,경기도,안양,경기 안양,5
지능범죄,직권남용,경기도,안양,경기 안양,5
지능범죄,증수뢰,경기도,안양,경기 안양,3
지능범죄,통화,경기도,안양,경기 안양,7
지능범죄,문서인장,경기도,안양,경기 안양,78
지능범죄,유가증권인지,경기도,안양,경기 안양,0
지능범죄,사기,경기도,안양,경기 안양,2795
지능범죄,횡령,경기도,안양,경기 안양,763
지능범죄,배임,경기도,안양,경기 안양,42
풍속범죄,성풍속범죄,경기도,안양,경기 안양,175
풍속범죄,도박범죄,경기도,안양,경기 안양,237
특별경제범죄,특별경제범죄,경기도,안양,경기 안양,468
마약범죄,마약범죄,경기도,안양,경기 안양,110
보건범죄,보건범죄,경기도,안양,경기 안양,161
환경범죄,환경범죄,경기도,안양,경기 안양,2
교통범죄,교통범죄,경기도,안양,경기 안양,2514
노동범죄,노동범죄,경기도,안양,경기 안양,2
안보범죄,안보범죄,경기도,안양,경기 안양,3
선거범죄,선거범죄,경기도,안양,경기 안양,8
병역범죄,병역범죄,경기도,안양,경기 안양,30
기타범죄,기타범죄,경기도,안양,경기 안양,1905
강력범죄,살인기수,경기도,양주,경기 양주,2
강력범죄,살인미수등,경기도,양주,경기 양주,3
강력범죄,강도,경기도,양주,경기 양주,4
강력범죄,강간,경기도,양주,경기 양주,23
강력범죄,유사강간,경기도,양주,경기 양주,0
강력범죄,강제추행,경기도,양주,경기 양주,53
강력범죄,기타강간강제추행등,경기도,양주,경기 양주,0
강력범죄,방화,경기도,양주,경기 양주,9
절도범죄,절도범죄,경기도,양주,경기 양주,503
폭력범죄,상해,경기도,양주,경기 양주,93
폭력범죄,폭행,경기도,양주,경기 양주,695
폭력범죄,체포감금,경기도,양주,경기 양주,8
폭력범죄,협박,경기도,양주,경기 양주,112
폭력범죄,약취유인,경기도,양주,경기 양주,1
폭력범죄,폭력행위등,경기도,양주,경기 양주,12
폭력범죄,공갈,경기도,양주,경기 양주,15
폭력범죄,손괴,경기도,양주,경기 양주,293
지능범죄,직무유기,경기도,양주,경기 양주,1
지능범죄,직권남용,경기도,양주,경기 양주,1
지능범죄,증수뢰,경기도,양주,경기 양주,2
지능범죄,통화,경기도,양주,경기 양주,0
지능범죄,문서인장,경기도,양주,경기 양주,42
지능범죄,유가증권인지,경기도,양주,경기 양주,0
지능범죄,사기,경기도,양주,경기 양주,1143
지능범죄,횡령,경기도,양주,경기 양주,209
지능범죄,배임,경기도,양주,경기 양주,22
풍속범죄,성풍속범죄,경기도,양주,경기 양주,49
풍속범죄,도박범죄,경기도,양주,경기 양주,19
특별경제범죄,특별경제범죄,경기도,양주,경기 양주,190
마약범죄,마약범죄,경기도,양주,경기 양주,74
보건범죄,보건범죄,경기도,양주,경기 양주,46
환경범죄,환경범죄,경기도,양주,경기 양주,81
교통범죄,교통범죄,경기도,양주,경기 양주,1725
노동범죄,노동범죄,경기도,양주,경기 양주,1
안보범죄,안보범죄,경기도,양주,경기 양주,1
선거범죄,선거범죄,경기도,양주,경기 양주,3
병역범죄,병역범죄,경기도,양주,경기 양주,23
기타범죄,기타범죄,경기도,양주,경기 양주,1028
강력범죄,살인기수,경기도,여주,경기 여주,2
강력범죄,살인미수등,경기도,여주,경기 여주,2
강력범죄,강도,경기도,여주,경기 여주,2
강력범죄,강간,경기도,여주,경기 여주,14
강력범죄,유사강간,경기도,여주,경기 여주,1
강력범죄,강제추행,경기도,여주,경기 여주,36
강력범죄,기타강간강제추행등,경기도,여주,경기 여주,0
강력범죄,방화,경기도,여주,경기 여주,8
절도범죄,절도범죄,경기도,여주,경기 여주,395
폭력범죄,상해,경기도,여주,경기 여주,87
폭력범죄,폭행,경기도,여주,경기 여주,325
폭력범죄,체포감금,경기도,여주,경기 여주,6
폭력범죄,협박,경기도,여주,경기 여주,80
폭력범죄,약취유인,경기도,여주,경기 여주,0
폭력범죄,폭력행위등,경기도,여주,경기 여주,15
폭력범죄,공갈,경기도,여주,경기 여주,19
폭력범죄,손괴,경기도,여주,경기 여주,169
지능범죄,직무유기,경기도,여주,경기 여주,3
지능범죄,직권남용,경기도,여주,경기 여주,4
지능범죄,증수뢰,경기도,여주,경기 여주,0
지능범죄,통화,경기도,여주,경기 여주,2
지능범죄,문서인장,경기도,여주,경기 여주,22
지능범죄,유가증권인지,경기도,여주,경기 여주,1
지능범죄,사기,경기도,여주,경기 여주,637
지능범죄,횡령,경기도,여주,경기 여주,82
지능범죄,배임,경기도,여주,경기 여주,20
풍속범죄,성풍속범죄,경기도,여주,경기 여주,22
풍속범죄,도박범죄,경기도,여주,경기 여주,7
특별경제범죄,특별경제범죄,경기도,여주,경기 여주,82
마약범죄,마약범죄,경기도,여주,경기 여주,24
보건범죄,보건범죄,경기도,여주,경기 여주,25
환경범죄,환경범죄,경기도,여주,경기 여주,3
교통범죄,교통범죄,경기도,여주,경기 여주,1130
노동범죄,노동범죄,경기도,여주,경기 여주,0
안보범죄,안보범죄,경기도,여주,경기 여주,1
선거범죄,선거범죄,경기도,여주,경기 여주,1
병역범죄,병역범죄,경기도,여주,경기 여주,7
기타범죄,기타범죄,경기도,여주,경기 여주,518
강력범죄,살인기수,경기도,오산,경기 오산,1
강력범죄,살인미수등,경기도,오산,경기 오산,1
강력범죄,강도,경기도,오산,경기 오산,1
강력범죄,강간,경기도,오산,경기 오산,30
강력범죄,유사강간,경기도,오산,경기 오산,1
강력범죄,강제추행,경기도,오산,경기 오산,75
강력범죄,기타강간강제추행등,경기도,오산,경기 오산,1
강력범죄,방화,경기도,오산,경기 오산,2
절도범죄,절도범죄,경기도,오산,경기 오산,890
폭력범죄,상해,경기도,오산,경기 오산,137
폭력범죄,폭행,경기도,오산,경기 오산,686
폭력범죄,체포감금,경기도,오산,경기 오산,9
폭력범죄,협박,경기도,오산,경기 오산,114
폭력범죄,약취유인,경기도,오산,경기 오산,0
폭력범죄,폭력행위등,경기도,오산,경기 오산,35
폭력범죄,공갈,경기도,오산,경기 오산,31
폭력범죄,손괴,경기도,오산,경기 오산,330
지능범죄,직무유기,경기도,오산,경기 오산,2
지능범죄,직권남용,경기도,오산,경기 오산,5
지능범죄,증수뢰,경기도,오산,경기 오산,1
지능범죄,통화,경기도,오산,경기 오산,2
지능범죄,문서인장,경기도,오산,경기 오산,24
지능범죄,유가증권인지,경기도,오산,경기 오산,0
지능범죄,사기,경기도,오산,경기 오산,1495
지능범죄,횡령,경기도,오산,경기 오산,205
지능범죄,배임,경기도,오산,경기 오산,10
풍속범죄,성풍속범죄,경기도,오산,경기 오산,58
풍속범죄,도박범죄,경기도,오산,경기 오산,19
특별경제범죄,특별경제범죄,경기도,오산,경기 오산,229
마약범죄,마약범죄,경기도,오산,경기 오산,40
보건범죄,보건범죄,경기도,오산,경기 오산,61
환경범죄,환경범죄,경기도,오산,경기 오산,15
교통범죄,교통범죄,경기도,오산,경기 오산,1958
노동범죄,노동범죄,경기도,오산,경기 오산,0
안보범죄,안보범죄,경기도,오산,경기 오산,2
선거범죄,선거범죄,경기도,오산,경기 오산,3
병역범죄,병역범죄,경기도,오산,경기 오산,15
기타범죄,기타범죄,경기도,오산,경기 오산,903
강력범죄,살인기수,경기도,용인,경기 용인,3
강력범죄,살인미수등,경기도,용인,경기 용인,4
강력범죄,강도,경기도,용인,경기 용인,6
강력범죄,강간,경기도,용인,경기 용인,46
강력범죄,유사강간,경기도,용인,경기 용인,8
강력범죄,강제추행,경기도,용인,경기 용인,153
강력범죄,기타강간강제추행등,경기도,용인,경기 용인,1
강력범죄,방화,경기도,용인,경기 용인,9
절도범죄,절도범죄,경기도,용인,경기 용인,2587
폭력범죄,상해,경기도,용인,경기 용인,250
폭력범죄,폭행,경기도,용인,경기 용인,1777
폭력범죄,체포감금,경기도,용인,경기 용인,18
폭력범죄,협박,경기도,용인,경기 용인,290
폭력범죄,약취유인,경기도,용인,경기 용인,1
폭력범죄,폭력행위등,경기도,용인,경기 용인,49
폭력범죄,공갈,경기도,용인,경기 용인,67
폭력범죄,손괴,경기도,용인,경기 용인,841
지능범죄,직무유기,경기도,용인,경기 용인,13
지능범죄,직권남용,경기도,용인,경기 용인,5
지능범죄,증수뢰,경기도,용인,경기 용인,1
지능범죄,통화,경기도,용인,경기 용인,7
지능범죄,문서인장,경기도,용인,경기 용인,159
지능범죄,유가증권인지,경기도,용인,경기 용인,0
지능범죄,사기,경기도,용인,경기 용인,4504
지능범죄,횡령,경기도,용인,경기 용인,847
지능범죄,배임,경기도,용인,경기 용인,66
풍속범죄,성풍속범죄,경기도,용인,경기 용인,204
풍속범죄,도박범죄,경기도,용인,경기 용인,43
특별경제범죄,특별경제범죄,경기도,용인,경기 용인,615
마약범죄,마약범죄,경기도,용인,경기 용인,83
보건범죄,보건범죄,경기도,용인,경기 용인,161
환경범죄,환경범죄,경기도,용인,경기 용인,139
교통범죄,교통범죄,경기도,용인,경기 용인,5592
노동범죄,노동범죄,경기도,용인,경기 용인,2
안보범죄,안보범죄,경기도,용인,경기 용인,2
선거범죄,선거범죄,경기도,용인,경기 용인,6
병역범죄,병역범죄,경기도,용인,경기 용인,31
기타범죄,기타범죄,경기도,용인,경기 용인,2912
강력범죄,살인기수,경기도,의왕,경기 의왕,0
강력범죄,살인미수등,경기도,의왕,경기 의왕,1
강력범죄,강도,경기도,의왕,경기 의왕,0
강력범죄,강간,경기도,의왕,경기 의왕,8
강력범죄,유사강간,경기도,의왕,경기 의왕,2
강력범죄,강제추행,경기도,의왕,경기 의왕,25
강력범죄,기타강간강제추행등,경기도,의왕,경기 의왕,1
강력범죄,방화,경기도,의왕,경기 의왕,0
절도범죄,절도범죄,경기도,의왕,경기 의왕,238
폭력범죄,상해,경기도,의왕,경기 의왕,42
폭력범죄,폭행,경기도,의왕,경기 의왕,243
폭력범죄,체포감금,경기도,의왕,경기 의왕,3
폭력범죄,협박,경기도,의왕,경기 의왕,51
폭력범죄,약취유인,경기도,의왕,경기 의왕,2
폭력범죄,폭력행위등,경기도,의왕,경기 의왕,9
폭력범죄,공갈,경기도,의왕,경기 의왕,12
폭력범죄,손괴,경기도,의왕,경기 의왕,102
지능범죄,직무유기,경기도,의왕,경기 의왕,10
지능범죄,직권남용,경기도,의왕,경기 의왕,13
지능범죄,증수뢰,경기도,의왕,경기 의왕,3
지능범죄,통화,경기도,의왕,경기 의왕,1
지능범죄,문서인장,경기도,의왕,경기 의왕,25
지능범죄,유가증권인지,경기도,의왕,경기 의왕,0
지능범죄,사기,경기도,의왕,경기 의왕,661
지능범죄,횡령,경기도,의왕,경기 의왕,81
지능범죄,배임,경기도,의왕,경기 의왕,7
풍속범죄,성풍속범죄,경기도,의왕,경기 의왕,26
풍속범죄,도박범죄,경기도,의왕,경기 의왕,17
특별경제범죄,특별경제범죄,경기도,의왕,경기 의왕,117
마약범죄,마약범죄,경기도,의왕,경기 의왕,11
보건범죄,보건범죄,경기도,의왕,경기 의왕,18
환경범죄,환경범죄,경기도,의왕,경기 의왕,0
교통범죄,교통범죄,경기도,의왕,경기 의왕,818
노동범죄,노동범죄,경기도,의왕,경기 의왕,1
안보범죄,안보범죄,경기도,의왕,경기 의왕,0
선거범죄,선거범죄,경기도,의왕,경기 의왕,6
병역범죄,병역범죄,경기도,의왕,경기 의왕,11
기타범죄,기타범죄,경기도,의왕,경기 의왕,410
강력범죄,살인기수,경기도,의정부,경기 의정부,5
강력범죄,살인미수등,경기도,의정부,경기 의정부,5
강력범죄,강도,경기도,의정부,경기 의정부,7
강력범죄,강간,경기도,의정부,경기 의정부,55
강력범죄,유사강간,경기도,의정부,경기 의정부,12
강력범죄,강제추행,경기도,의정부,경기 의정부,149
강력범죄,기타강간강제추행등,경기도,의정부,경기 의정부,3
강력범죄,방화,경기도,의정부,경기 의정부,9
절도범죄,절도범죄,경기도,의정부,경기 의정부,1507
폭력범죄,상해,경기도,의정부,경기 의정부,226
폭력범죄,폭행,경기도,의정부,경기 의정부,1952
폭력범죄,체포감금,경기도,의정부,경기 의정부,16
폭력범죄,협박,경기도,의정부,경기 의정부,175
폭력범죄,약취유인,경기도,의정부,경기 의정부,1
폭력범죄,폭력행위등,경기도,의정부,경기 의정부,76
폭력범죄,공갈,경기도,의정부,경기 의정부,48
폭력범죄,손괴,경기도,의정부,경기 의정부,605
지능범죄,직무유기,경기도,의정부,경기 의정부,5
지능범죄,직권남용,경기도,의정부,경기 의정부,7
지능범죄,증수뢰,경기도,의정부,경기 의정부,0
지능범죄,통화,경기도,의정부,경기 의정부,9
지능범죄,문서인장,경기도,의정부,경기 의정부,95
지능범죄,유가증권인지,경기도,의정부,경기 의정부,1
지능범죄,사기,경기도,의정부,경기 의정부,2961
지능범죄,횡령,경기도,의정부,경기 의정부,809
지능범죄,배임,경기도,의정부,경기 의정부,22
풍속범죄,성풍속범죄,경기도,의정부,경기 의정부,194
풍속범죄,도박범죄,경기도,의정부,경기 의정부,68
특별경제범죄,특별경제범죄,경기도,의정부,경기 의정부,452
마약범죄,마약범죄,경기도,의정부,경기 의정부,108
보건범죄,보건범죄,경기도,의정부,경기 의정부,77
환경범죄,환경범죄,경기도,의정부,경기 의정부,11
교통범죄,교통범죄,경기도,의정부,경기 의정부,2790
노동범죄,노동범죄,경기도,의정부,경기 의정부,2
안보범죄,안보범죄,경기도,의정부,경기 의정부,1
선거범죄,선거범죄,경기도,의정부,경기 의정부,2
병역범죄,병역범죄,경기도,의정부,경기 의정부,51
기타범죄,기타범죄,경기도,의정부,경기 의정부,1835
강력범죄,살인기수,경기도,이천,경기 이천,0
강력범죄,살인미수등,경기도,이천,경기 이천,1
강력범죄,강도,경기도,이천,경기 이천,1
강력범죄,강간,경기도,이천,경기 이천,24
강력범죄,유사강간,경기도,이천,경기 이천,0
강력범죄,강제추행,경기도,이천,경기 이천,87
강력범죄,기타강간강제추행등,경기도,이천,경기 이천,1
강력범죄,방화,경기도,이천,경기 이천,9
절도범죄,절도범죄,경기도,이천,경기 이천,775
폭력범죄,상해,경기도,이천,경기 이천,111
폭력범죄,폭행,경기도,이천,경기 이천,712
폭력범죄,체포감금,경기도,이천,경기 이천,5
폭력범죄,협박,경기도,이천,경기 이천,124
폭력범죄,약취유인,경기도,이천,경기 이천,0
폭력범죄,폭력행위등,경기도,이천,경기 이천,41
폭력범죄,공갈,경기도,이천,경기 이천,14
폭력범죄,손괴,경기도,이천,경기 이천,359
지능범죄,직무유기,경기도,이천,경기 이천,1
지능범죄,직권남용,경기도,이천,경기 이천,7
지능범죄,증수뢰,경기도,이천,경기 이천,0
지능범죄,통화,경기도,이천,경기 이천,2
지능범죄,문서인장,경기도,이천,경기 이천,45
지능범죄,유가증권인지,경기도,이천,경기 이천,0
지능범죄,사기,경기도,이천,경기 이천,1379
지능범죄,횡령,경기도,이천,경기 이천,191
지능범죄,배임,경기도,이천,경기 이천,21
풍속범죄,성풍속범죄,경기도,이천,경기 이천,97
풍속범죄,도박범죄,경기도,이천,경기 이천,21
특별경제범죄,특별경제범죄,경기도,이천,경기 이천,187
마약범죄,마약범죄,경기도,이천,경기 이천,47
보건범죄,보건범죄,경기도,이천,경기 이천,41
환경범죄,환경범죄,경기도,이천,경기 이천,42
교통범죄,교통범죄,경기도,이천,경기 이천,2070
노동범죄,노동범죄,경기도,이천,경기 이천,1
안보범죄,안보범죄,경기도,이천,경기 이천,0
선거범죄,선거범죄,경기도,이천,경기 이천,3
병역범죄,병역범죄,경기도,이천,경기 이천,12
기타범죄,기타범죄,경기도,이천,경기 이천,1023
강력범죄,살인기수,경기도,파주,경기 파주,5
강력범죄,살인미수등,경기도,파주,경기 파주,3
강력범죄,강도,경기도,파주,경기 파주,4
강력범죄,강간,경기도,파주,경기 파주,27
강력범죄,유사강간,경기도,파주,경기 파주,5
강력범죄,강제추행,경기도,파주,경기 파주,76
강력범죄,기타강간강제추행등,경기도,파주,경기 파주,0
강력범죄,방화,경기도,파주,경기 파주,10
절도범죄,절도범죄,경기도,파주,경기 파주,987
폭력범죄,상해,경기도,파주,경기 파주,177
폭력범죄,폭행,경기도,파주,경기 파주,1065
폭력범죄,체포감금,경기도,파주,경기 파주,10
폭력범죄,협박,경기도,파주,경기 파주,125
폭력범죄,약취유인,경기도,파주,경기 파주,6
폭력범죄,폭력행위등,경기도,파주,경기 파주,43
폭력범죄,공갈,경기도,파주,경기 파주,31
폭력범죄,손괴,경기도,파주,경기 파주,484
지능범죄,직무유기,경기도,파주,경기 파주,2
지능범죄,직권남용,경기도,파주,경기 파주,1
지능범죄,증수뢰,경기도,파주,경기 파주,0
지능범죄,통화,경기도,파주,경기 파주,1
지능범죄,문서인장,경기도,파주,경기 파주,75
지능범죄,유가증권인지,경기도,파주,경기 파주,1
지능범죄,사기,경기도,파주,경기 파주,2809
지능범죄,횡령,경기도,파주,경기 파주,437
지능범죄,배임,경기도,파주,경기 파주,54
풍속범죄,성풍속범죄,경기도,파주,경기 파주,100
풍속범죄,도박범죄,경기도,파주,경기 파주,42
특별경제범죄,특별경제범죄,경기도,파주,경기 파주,395
마약범죄,마약범죄,경기도,파주,경기 파주,92
보건범죄,보건범죄,경기도,파주,경기 파주,83
환경범죄,환경범죄,경기도,파주,경기 파주,104
교통범죄,교통범죄,경기도,파주,경기 파주,2804
노동범죄,노동범죄,경기도,파주,경기 파주,1
안보범죄,안보범죄,경기도,파주,경기 파주,1
선거범죄,선거범죄,경기도,파주,경기 파주,3
병역범죄,병역범죄,경기도,파주,경기 파주,43
기타범죄,기타범죄,경기도,파주,경기 파주,1438
강력범죄,살인기수,경기도,평택,경기 평택,6
강력범죄,살인미수등,경기도,평택,경기 평택,5
강력범죄,강도,경기도,평택,경기 평택,12
강력범죄,강간,경기도,평택,경기 평택,64
강력범죄,유사강간,경기도,평택,경기 평택,11
강력범죄,강제추행,경기도,평택,경기 평택,152
강력범죄,기타강간강제추행등,경기도,평택,경기 평택,2
강력범죄,방화,경기도,평택,경기 평택,21
절도범죄,절도범죄,경기도,평택,경기 평택,2058
폭력범죄,상해,경기도,평택,경기 평택,523
폭력범죄,폭행,경기도,평택,경기 평택,2166
폭력범죄,체포감금,경기도,평택,경기 평택,24
폭력범죄,협박,경기도,평택,경기 평택,392
폭력범죄,약취유인,경기도,평택,경기 평택,3
폭력범죄,폭력행위등,경기도,평택,경기 평택,107
폭력범죄,공갈,경기도,평택,경기 평택,58
폭력범죄,손괴,경기도,평택,경기 평택,850
지능범죄,직무유기,경기도,평택,경기 평택,7
지능범죄,직권남용,경기도,평택,경기 평택,13
지능범죄,증수뢰,경기도,평택,경기 평택,3
지능범죄,통화,경기도,평택,경기 평택,10
지능범죄,문서인장,경기도,평택,경기 평택,133
지능범죄,유가증권인지,경기도,평택,경기 평택,2
지능범죄,사기,경기도,평택,경기 평택,5324
지능범죄,횡령,경기도,평택,경기 평택,613
지능범죄,배임,경기도,평택,경기 평택,56
풍속범죄,성풍속범죄,경기도,평택,경기 평택,134
풍속범죄,도박범죄,경기도,평택,경기 평택,54
특별경제범죄,특별경제범죄,경기도,평택,경기 평택,633
마약범죄,마약범죄,경기도,평택,경기 평택,119
보건범죄,보건범죄,경기도,평택,경기 평택,177
환경범죄,환경범죄,경기도,평택,경기 평택,109
교통범죄,교통범죄,경기도,평택,경기 평택,6637
노동범죄,노동범죄,경기도,평택,경기 평택,4
안보범죄,안보범죄,경기도,평택,경기 평택,6
선거범죄,선거범죄,경기도,평택,경기 평택,5
병역범죄,병역범죄,경기도,평택,경기 평택,30
기타범죄,기타범죄,경기도,평택,경기 평택,4943
강력범죄,살인기수,경기도,포천,경기 포천,0
강력범죄,살인미수등,경기도,포천,경기 포천,1
강력범죄,강도,경기도,포천,경기 포천,1
강력범죄,강간,경기도,포천,경기 포천,19
강력범죄,유사강간,경기도,포천,경기 포천,1
강력범죄,강제추행,경기도,포천,경기 포천,50
강력범죄,기타강간강제추행등,경기도,포천,경기 포천,0
강력범죄,방화,경기도,포천,경기 포천,9
절도범죄,절도범죄,경기도,포천,경기 포천,414
폭력범죄,상해,경기도,포천,경기 포천,131
폭력범죄,폭행,경기도,포천,경기 포천,439
폭력범죄,체포감금,경기도,포천,경기 포천,4
폭력범죄,협박,경기도,포천,경기 포천,73
폭력범죄,약취유인,경기도,포천,경기 포천,1
폭력범죄,폭력행위등,경기도,포천,경기 포천,32
폭력범죄,공갈,경기도,포천,경기 포천,7
폭력범죄,손괴,경기도,포천,경기 포천,179
지능범죄,직무유기,경기도,포천,경기 포천,0
지능범죄,직권남용,경기도,포천,경기 포천,0
지능범죄,증수뢰,경기도,포천,경기 포천,2
지능범죄,통화,경기도,포천,경기 포천,2
지능범죄,문서인장,경기도,포천,경기 포천,30
지능범죄,유가증권인지,경기도,포천,경기 포천,0
지능범죄,사기,경기도,포천,경기 포천,995
지능범죄,횡령,경기도,포천,경기 포천,147
지능범죄,배임,경기도,포천,경기 포천,16
풍속범죄,성풍속범죄,경기도,포천,경기 포천,25
풍속범죄,도박범죄,경기도,포천,경기 포천,24
특별경제범죄,특별경제범죄,경기도,포천,경기 포천,148
마약범죄,마약범죄,경기도,포천,경기 포천,87
보건범죄,보건범죄,경기도,포천,경기 포천,29
환경범죄,환경범죄,경기도,포천,경기 포천,167
교통범죄,교통범죄,경기도,포천,경기 포천,1612
노동범죄,노동범죄,경기도,포천,경기 포천,3
안보범죄,안보범죄,경기도,포천,경기 포천,0
선거범죄,선거범죄,경기도,포천,경기 포천,7
병역범죄,병역범죄,경기도,포천,경기 포천,17
기타범죄,기타범죄,경기도,포천,경기 포천,817
강력범죄,살인기수,경기도,하남,경기 하남,0
강력범죄,살인미수등,경기도,하남,경기 하남,0
강력범죄,강도,경기도,하남,경기 하남,2
강력범죄,강간,경기도,하남,경기 하남,9
강력범죄,유사강간,경기도,하남,경기 하남,5
강력범죄,강제추행,경기도,하남,경기 하남,49
강력범죄,기타강간강제추행등,경기도,하남,경기 하남,0
강력범죄,방화,경기도,하남,경기 하남,3
절도범죄,절도범죄,경기도,하남,경기 하남,823
폭력범죄,상해,경기도,하남,경기 하남,75
폭력범죄,폭행,경기도,하남,경기 하남,657
폭력범죄,체포감금,경기도,하남,경기 하남,0
폭력범죄,협박,경기도,하남,경기 하남,95
폭력범죄,약취유인,경기도,하남,경기 하남,1
폭력범죄,폭력행위등,경기도,하남,경기 하남,30
폭력범죄,공갈,경기도,하남,경기 하남,28
폭력범죄,손괴,경기도,하남,경기 하남,244
지능범죄,직무유기,경기도,하남,경기 하남,1
지능범죄,직권남용,경기도,하남,경기 하남,2
지능범죄,증수뢰,경기도,하남,경기 하남,0
지능범죄,통화,경기도,하남,경기 하남,3
지능범죄,문서인장,경기도,하남,경기 하남,46
지능범죄,유가증권인지,경기도,하남,경기 하남,0
지능범죄,사기,경기도,하남,경기 하남,1472
지능범죄,횡령,경기도,하남,경기 하남,290
지능범죄,배임,경기도,하남,경기 하남,21
풍속범죄,성풍속범죄,경기도,하남,경기 하남,48
풍속범죄,도박범죄,경기도,하남,경기 하남,22
특별경제범죄,특별경제범죄,경기도,하남,경기 하남,206
마약범죄,마약범죄,경기도,하남,경기 하남,11
보건범죄,보건범죄,경기도,하남,경기 하남,72
환경범죄,환경범죄,경기도,하남,경기 하남,18
교통범죄,교통범죄,경기도,하남,경기 하남,1679
노동범죄,노동범죄,경기도,하남,경기 하남,1
안보범죄,안보범죄,경기도,하남,경기 하남,0
선거범죄,선거범죄,경기도,하남,경기 하남,3
병역범죄,병역범죄,경기도,하남,경기 하남,26
기타범죄,기타범죄,경기도,하남,경기 하남,873
강력범죄,살인기수,경기도,화성,경기 화성,4
강력범죄,살인미수등,경기도,화성,경기 화성,4
강력범죄,강도,경기도,화성,경기 화성,4
강력범죄,강간,경기도,화성,경기 화성,56
강력범죄,유사강간,경기도,화성,경기 화성,13
강력범죄,강제추행,경기도,화성,경기 화성,153
강력범죄,기타강간강제추행등,경기도,화성,경기 화성,0
강력범죄,방화,경기도,화성,경기 화성,9
절도범죄,절도범죄,경기도,화성,경기 화성,1898
폭력범죄,상해,경기도,화성,경기 화성,371
폭력범죄,폭행,경기도,화성,경기 화성,2124
폭력범죄,체포감금,경기도,화성,경기 화성,16
폭력범죄,협박,경기도,화성,경기 화성,334
폭력범죄,약취유인,경기도,화성,경기 화성,3
폭력범죄,폭력행위등,경기도,화성,경기 화성,112
폭력범죄,공갈,경기도,화성,경기 화성,101
폭력범죄,손괴,경기도,화성,경기 화성,863
지능범죄,직무유기,경기도,화성,경기 화성,8
지능범죄,직권남용,경기도,화성,경기 화성,11
지능범죄,증수뢰,경기도,화성,경기 화성,2
지능범죄,통화,경기도,화성,경기 화성,2
지능범죄,문서인장,경기도,화성,경기 화성,80
지능범죄,유가증권인지,경기도,화성,경기 화성,0
지능범죄,사기,경기도,화성,경기 화성,4281
지능범죄,횡령,경기도,화성,경기 화성,744
